R:A::C:P,0 3,1 2 4 6,5
0 3,0.2876712328767123,0.25333333333333335,0.18181818181818182
1 2 4 6,0.684931506849315,0.72,0.8181818181818182
5,0.0273972602739726,0.02666666666666667,0.0
