R:A::C:P,0 2 3 6,1,4 5
0 2 3 6,0.3541666666666667,0.08333333333333333,0.16738505747126436
1,0.14727011494252873,0.07255747126436782,0.05387931034482758
4 5,0.07183908045977011,0.01221264367816092,0.03735632183908046
