R:A::C:P,0 2 3 6,1,4 5
0 2 3 6,0.5855106888361045,0.1377672209026128,0.27672209026128264
1,0.5380577427821522,0.2650918635170604,0.1968503937007874
4 5,0.591715976331361,0.10059171597633136,0.3076923076923077
