R:A::C:P,0 1 3 5,2,4 6
0 1 3 5,0.43351063829787234,0.08776595744680851,0.18351063829787234
2,0.10904255319148937,0.034574468085106384,0.07180851063829788
4 6,0.026595744680851064,0.013297872340425532,0.0398936170212766
