R:A::C:P,0,1 4,2 6,3 5
0,0.5,0.23809523809523808,0.16666666666666666,0.09523809523809523
1 4,0.272,0.256,0.296,0.176
2 6,0.13333333333333333,0.25,0.3333333333333333,0.2833333333333333
3 5,0.1,0.1,0.4,0.4
