R:A::C:P,0,1 4 5 6,2 3
0,0.48148148148148145,0.48148148148148145,0.037037037037037035
1 4 5 6,0.23880597014925373,0.47761194029850745,0.2835820895522388
2 3,0.125,0.34375,0.53125
