R:A::C:P,0,1,2 5,3,4 6
0,0.40476190476190477,0.17857142857142858,0.1111111111111111,0.06451612903225806,0.3181818181818182
1,0.42857142857142855,0.6428571428571429,0.4444444444444444,0.3870967741935484,0.2727272727272727
2 5,0.11904761904761904,0.14285714285714285,0.3611111111111111,0.3870967741935484,0.18181818181818182
3,0.0,0.03571428571428571,0.05555555555555555,0.06451612903225806,0.09090909090909091
4 6,0.047619047619047616,0.0,0.027777777777777776,0.0967741935483871,0.13636363636363635
