R:A::C:P,0 4,1,2,3,5 6
0 4,0.06274007682458387,0.01792573623559539,0.019206145966709345,0.011523687580025609,0.03201024327784891
1,0.10627400768245839,0.08962868117797695,0.04481434058898848,0.03969270166453265,0.07810499359795134
2,0.06145966709346991,0.03969270166453265,0.03841229193341869,0.030729833546734954,0.0499359795134443
3,0.012804097311139564,0.010243277848911651,0.011523687580025609,0.011523687580025609,0.01792573623559539
5 6,0.06658130601792574,0.030729833546734954,0.02176696542893726,0.028169014084507043,0.06658130601792574
