R:A::C:P,0 4,1,2,3,5 6
0 4,0.4375,0.125,0.13392857142857142,0.08035714285714286,0.22321428571428573
1,0.29642857142857143,0.25,0.125,0.11071428571428571,0.21785714285714286
2,0.27906976744186046,0.18023255813953487,0.1744186046511628,0.13953488372093023,0.22674418604651161
3,0.2,0.16,0.18,0.18,0.28
5 6,0.31137724550898205,0.1437125748502994,0.10179640718562874,0.1317365269461078,0.31137724550898205
