R:A::C:P,0 5,1 6,2 3,4
0 5,0.12698412698412698,0.05555555555555555,0.023809523809523808,0.031746031746031744
1 6,0.14285714285714285,0.1746031746031746,0.12698412698412698,0.031746031746031744
2 3,0.05555555555555555,0.03968253968253968,0.1349206349206349,0.023809523809523808
4,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.007936507936507936
