R:A::C:P,0 3,1 5,2,4 6
0 3,0.048132183908045974,0.036637931034482756,0.015804597701149427,0.02586206896551724
1 5,0.11637931034482758,0.10847701149425287,0.035201149425287355,0.08261494252873564
2,0.05603448275862069,0.0603448275862069,0.029454022988505746,0.05172413793103448
4 6,0.08979885057471264,0.08477011494252873,0.040229885057471264,0.11853448275862069
