R:A::C:P,0 3,1 5,2,4 6
0 3,0.1550925925925926,0.12623762376237624,0.13095238095238096,0.09278350515463918
1 5,0.375,0.37376237623762376,0.2916666666666667,0.2963917525773196
2,0.18055555555555555,0.2079207920792079,0.24404761904761904,0.18556701030927836
4 6,0.28935185185185186,0.29207920792079206,0.3333333333333333,0.4252577319587629
