R:A::C:P,0 5,1 2 6,3 4
0 5,0.5194805194805194,0.2857142857142857,0.19480519480519481
1 2 6,0.26996197718631176,0.49049429657794674,0.23954372623574144
3 4,0.19444444444444445,0.3611111111111111,0.4444444444444444
