R:A::C:P,0 1 6,2,3,4 5
0 1 6,0.6934865900383141,0.574468085106383,0.45161290322580644,0.6238532110091743
2,0.18007662835249041,0.2553191489361702,0.3387096774193548,0.1743119266055046
3,0.0421455938697318,0.09574468085106383,0.08064516129032258,0.08256880733944955
4 5,0.0842911877394636,0.07446808510638298,0.12903225806451613,0.11926605504587157
