R:A::C:P,0 1,2 5 6,3 4
0 1,0.6511627906976745,0.18604651162790697,0.16279069767441862
2 5 6,0.2903225806451613,0.41935483870967744,0.2903225806451613
3 4,0.1111111111111111,0.4444444444444444,0.4444444444444444
