R:A::C:P,0 2 5 6,1 4,3
0 2 5 6,0.35488505747126436,0.16235632183908047,0.08333333333333333
1 4,0.16882183908045978,0.1235632183908046,0.033764367816091954
3,0.04382183908045977,0.01867816091954023,0.010775862068965518
