R:A::C:P,0,1 5,2 3,4,6
0,0.022988505747126436,0.017241379310344827,0.007183908045977011,0.004310344827586207,0.0014367816091954023
1 5,0.07830459770114942,0.10847701149425287,0.07327586206896551,0.04597701149425287,0.036637931034482756
2 3,0.040229885057471264,0.07974137931034483,0.07902298850574713,0.035201149425287355,0.036637931034482756
4,0.005747126436781609,0.010057471264367816,0.020833333333333332,0.011494252873563218,0.004310344827586207
6,0.035201149425287355,0.07471264367816093,0.06824712643678162,0.039511494252873564,0.06321839080459771
