R:A::C:P,0,1 5,2 3,4,6
0,0.43243243243243246,0.32432432432432434,0.13513513513513514,0.08108108108108109,0.02702702702702703
1 5,0.22851153039832284,0.3165618448637317,0.2138364779874214,0.13417190775681342,0.1069182389937107
2 3,0.14854111405835543,0.29442970822281167,0.2917771883289125,0.129973474801061,0.13527851458885942
4,0.1095890410958904,0.1917808219178082,0.3972602739726027,0.2191780821917808,0.0821917808219178
6,0.12531969309462915,0.2659846547314578,0.24296675191815856,0.14066496163682865,0.22506393861892582
