R:A::C:P,0,1 5,2 3,4,6
0,0.12598425196850394,0.0594059405940594,0.028901734104046242,0.031578947368421054,0.010101010101010102
1 5,0.42913385826771655,0.37376237623762376,0.2947976878612717,0.3368421052631579,0.25757575757575757
2 3,0.2204724409448819,0.2747524752475248,0.3179190751445087,0.2578947368421053,0.25757575757575757
4,0.031496062992125984,0.034653465346534656,0.0838150289017341,0.08421052631578947,0.030303030303030304
6,0.19291338582677164,0.25742574257425743,0.2745664739884393,0.2894736842105263,0.4444444444444444
