R:A::C:P,0 4,1 2,3,5,6
0 4,0.391304347826087,0.31521739130434784,0.07608695652173914,0.13043478260869565,0.08695652173913043
1 2,0.3590504451038576,0.3768545994065282,0.11869436201780416,0.0830860534124629,0.06231454005934718
3,0.14705882352941177,0.35294117647058826,0.14705882352941177,0.20588235294117646,0.14705882352941177
5,0.46153846153846156,0.15384615384615385,0.2692307692307692,0.0,0.11538461538461539
6,0.3783783783783784,0.21621621621621623,0.08108108108108109,0.10810810810810811,0.21621621621621623
