name,overall,average,f1,mcc
01-23-4-5,0.6375,0.45454545454545453,0.4816017316017316,0.3278626503265901
05-1-23-4,0.45,0.4898989898989899,0.5018607123870281,0.32612763756051844
0-15-23-4,0.45,0.4817987844303634,0.498951934377764,0.31783558643434595
0-1-235-4,0.425,0.4627510806000509,0.4790655845898334,0.2936804986270597
0-123-4-5,0.65,0.41560798548094374,0.4561919279907085,0.2732686588884069
015-2-3-4,0.575,0.37805451127819545,0.43101386896221905,0.26250116098206583
01-2-35-4,0.525,0.3630382775119617,0.41840882694541226,0.2355110571619934
05-13-2-4,0.3875,0.4186909581646424,0.44954005878086944,0.22636864455666184
01-25-3-4,0.525,0.35909090909090907,0.4119047619047619,0.22558535679525357
05-12-3-4,0.5125,0.38636363636363635,0.43083900226757366,0.22025486364826108
0-135-2-4,0.3875,0.40921052631578947,0.44406504065040653,0.21513972544331122
035-1-2-4,0.35,0.3929570302568014,0.42077703560264856,0.20527320702900784
0-1-23-45,0.425,0.42849548112706004,0.3930724816475779,0.20187525362460218
0-12-35-4,0.4875,0.3666267942583732,0.4172888667662187,0.20079284953060902
03-15-2-4,0.35,0.387301176774861,0.4200162359298705,0.19964319314277895
0-125-3-4,0.5125,0.3731203007518797,0.4210903873744619,0.1988305227668101
0-13-25-4,0.3625,0.3950067476383266,0.4294858582388641,0.19698093007226997
013-2-4-5,0.5875,0.37636116152450094,0.41840882694541226,0.19554918078554923
023-1-4-5,0.5,0.3712737127371274,0.40542763157894735,0.18891354876484406
03-1-25-4,0.325,0.3717171717171717,0.40287081339712916,0.1785475297845596
03-12-4-5,0.5,0.36363636363636365,0.4015460729746444,0.17495204940363887
012-3-4-5,0.7625,0.32770270270270274,0.382494004796163,0.1465999579529772
02-15-3-4,0.4,0.3310810810810811,0.3808809809409569,0.14436141624969295
0-1-234-5,0.4375,0.3517909356725146,0.33183199799330115,0.1417419134442672
025-1-3-4,0.4,0.32905982905982906,0.37647898816809466,0.13951498240967028
02-1-35-4,0.375,0.3194444444444444,0.3702396234488661,0.13319145325821335
04-1-23-5,0.425,0.34704184704184704,0.3263556618819777,0.133023146565015
0-14-23-5,0.425,0.3480861244019139,0.3255912786400591,0.1320281308686457
01-2-3-45,0.525,0.32137161084529503,0.323170731707317,0.1307206873437292
02-13-4-5,0.425,0.33974358974358976,0.38111187449902667,0.1257840534189536
0-13-2-45,0.3625,0.35728744939271256,0.34075182804141924,0.10211626062074561
0-12-3-45,0.4875,0.3249601275917065,0.32205077152812345,0.09600247971234485
01-2-34-5,0.525,0.2880382775119617,0.281153924984628,0.089758915236042
05-1-2-34,0.3375,0.32339181286549706,0.3014129057699246,0.08802390246997022
03-1-2-45,0.325,0.3339978734715577,0.3141367831996843,0.08368286033303524
0-15-2-34,0.3375,0.3152916073968705,0.29850412776066043,0.07973185134379773
01-24-3-5,0.5375,0.2543290043290043,0.2694805194805195,0.07906825028298752
05-1-24-3,0.35,0.28968253968253965,0.2897395002658161,0.07733323751691573
0-15-24-3,0.35,0.28158233421391315,0.28683072225655193,0.06904118639074325
0-1-2-345,0.3125,0.2953216374269006,0.282260529372211,0.062435968598684374
05-14-2-3,0.3375,0.2763157894736842,0.27594850948509486,0.059138551821700955
0-1-25-34,0.3125,0.29970760233918126,0.28135870522791917,0.05863618798557835
045-1-2-3,0.3375,0.2733918128654971,0.2754733632862644,0.058423291312488385
0-1-24-35,0.325,0.2699456975772765,0.27618936476446104,0.05787122339926367
0-12-34-5,0.4875,0.2916267942583732,0.2800339648054344,0.05504070760465764
014-2-3-5,0.525,0.23684210526315788,0.2513885534894953,0.05202735932869952
04-15-2-3,0.3375,0.2671713066449909,0.2738041147177493,0.05184151639189774
0-13-24-5,0.375,0.2902448428764218,0.28706161581462164,0.05046382356000391
0-145-2-3,0.3375,0.26754385964912275,0.27229420731707316,0.0496400697470496
0-1-245-3,0.325,0.2656166932482722,0.2686136071887035,0.04648821530669062
04-1-2-35,0.3125,0.25553467000835417,0.2631627572256584,0.04067155340041816
0-14-2-35,0.3125,0.256578947368421,0.26239837398373983,0.03967653770404891
04-13-2-5,0.3625,0.2758338153074995,0.274035008275819,0.033264153561158395
03-1-24-5,0.3375,0.26695526695526695,0.26044657097288676,0.03203042327229354
04-1-25-3,0.3125,0.2515873015873016,0.256658692185008,0.03074585303367836
0-14-25-3,0.3125,0.25263157894736843,0.2558943089430894,0.029750837337309103
0-124-3-5,0.5,0.24561403508771928,0.2559768171939145,0.02940446982770757
0-134-2-5,0.3625,0.2756739409499358,0.2720830586684245,0.028543221332935777
02-1-3-45,0.375,0.2777777777777778,0.27500152821077084,0.02840108343994921
04-12-3-5,0.4875,0.2435064935064935,0.2553339517625232,0.027150372652757646
03-14-2-5,0.325,0.2535885167464115,0.24665558019216555,0.013835737577078755
034-1-2-5,0.325,0.2525584795321637,0.24709692650465526,0.012286873131951518
02-1-34-5,0.375,0.24444444444444446,0.23298472148808175,-0.012560688667738016
024-1-3-5,0.3875,0.20069444444444445,0.21124871001031992,-0.03630090031611313
02-14-3-5,0.375,0.19736842105263158,0.20752032520325203,-0.041446039316007266
