name,overall,average,f1,mcc
01-234-56,0.4511494252873563,0.45306897528663437,0.45078102797125186,0.1810753281429658
01-2345-6,0.4676724137931034,0.44852558637724876,0.4419645194715949,0.18107103177516257
01-23-456,0.45545977011494254,0.4426803081975496,0.440893164483055,0.16602941957082062
01-2-3456,0.5107758620689655,0.44295305902556653,0.4373469963692698,0.17779735278850672
0-1-23456,0.5933908045977011,0.47903958210767517,0.4254763155996579,0.19458342433774525
012-34-56,0.4734195402298851,0.4273650597197051,0.4148081571751243,0.15219625152344232
0-12-3456,0.4949712643678161,0.4760237034986501,0.4137456597230811,0.16808205833490464
0-1234-56,0.507183908045977,0.4655022630989836,0.41109629545291143,0.1431750567703238
012-345-6,0.4583333333333333,0.4267037338067737,0.40875219208947783,0.1537520198748625
012-3-456,0.5136494252873564,0.40746709642761214,0.4046993058620965,0.1336883626957637
0-123-456,0.47198275862068967,0.4625258503886472,0.4039038242889709,0.13488426289577174
0123-4-56,0.5387931034482759,0.41821777435666635,0.4025972205972643,0.13256176858519775
0-12345-6,0.5502873563218391,0.45145599998727404,0.39531759282734874,0.1222075510443884
0123-45-6,0.4985632183908046,0.3995405436422061,0.3868249749664132,0.1186046310137354
01234-5-6,0.5876436781609196,0.3842485995519194,0.3799820878640186,0.11143402779703997
