R:A::C:P,0,1,2 4 6,3 5
0,0.10317460317460317,0.05555555555555555,0.03968253968253968,0.015873015873015872
1,0.1111111111111111,0.1746031746031746,0.10317460317460317,0.07936507936507936
2 4 6,0.03968253968253968,0.031746031746031744,0.1111111111111111,0.07142857142857142
3 5,0.007936507936507936,0.0,0.031746031746031744,0.023809523809523808
