R:A::C:P,0,1,2 4 6,3 5
0,0.3939393939393939,0.21212121212121213,0.1388888888888889,0.08333333333333333
1,0.42424242424242425,0.6666666666666666,0.3611111111111111,0.4166666666666667
2 4 6,0.15151515151515152,0.12121212121212122,0.3888888888888889,0.375
3 5,0.030303030303030304,0.0,0.1111111111111111,0.125
