R:A::C:P,0 1,2 6,3,4 5
0 1,0.29554655870445345,0.1659919028340081,0.06477732793522267,0.10526315789473684
2 6,0.06882591093117409,0.08097165991902834,0.044534412955465584,0.048582995951417005
3,0.004048582995951417,0.016194331983805668,0.016194331983805668,0.012145748987854251
4 5,0.012145748987854251,0.02834008097165992,0.016194331983805668,0.020242914979757085
