R:A::C:P,0,1 2 4,3 5 6
0,0.12598425196850394,0.05405405405405406,0.018315018315018316
1 2 4,0.547244094488189,0.5945945945945946,0.4358974358974359
3 5 6,0.32677165354330706,0.35135135135135137,0.5457875457875457
