R:A::C:P,0,1 4,2,3 6,5
0,0.08502024291497975,0.04048582995951417,0.016194331983805668,0.024291497975708502,0.004048582995951417
1 4,0.13765182186234817,0.12955465587044535,0.09716599190283401,0.11336032388663968,0.02834008097165992
2,0.02834008097165992,0.05668016194331984,0.04048582995951417,0.0728744939271255,0.020242914979757085
3 6,0.004048582995951417,0.012145748987854251,0.012145748987854251,0.032388663967611336,0.012145748987854251
5,0.008097165991902834,0.0,0.012145748987854251,0.012145748987854251,0.0
