R:A::C:P,0,1 4,2,3 6,5
0,0.3230769230769231,0.1694915254237288,0.09090909090909091,0.09523809523809523,0.0625
1 4,0.5230769230769231,0.5423728813559322,0.5454545454545454,0.4444444444444444,0.4375
2,0.1076923076923077,0.23728813559322035,0.22727272727272727,0.2857142857142857,0.3125
3 6,0.015384615384615385,0.05084745762711865,0.06818181818181818,0.12698412698412698,0.1875
5,0.03076923076923077,0.0,0.06818181818181818,0.047619047619047616,0.0
