R:A::C:P,0,1 4,2,3,5,6
0,23,25,6,5,9,5
1 4,67,101,44,35,34,38
2,23,56,30,24,26,13
3,4,14,9,9,8,6
5,7,16,5,7,12,10
6,12,41,12,15,13,17
