R:A::C:P,0,1 5,2,3 4,6
0,0.4666666666666667,0.21666666666666667,0.06666666666666667,0.16666666666666666,0.08333333333333333
1 5,0.2786885245901639,0.20765027322404372,0.12568306010928962,0.23497267759562843,0.15300546448087432
2,0.12345679012345678,0.2839506172839506,0.16049382716049382,0.2345679012345679,0.19753086419753085
3 4,0.08333333333333333,0.1388888888888889,0.2222222222222222,0.4444444444444444,0.1111111111111111
6,0.0625,0.3125,0.1875,0.375,0.0625
