R:A::C:P,antag,fool,other,protag
antag,0.0,0.06666666666666667,0.028169014084507043,0.109375
fool,0.08695652173913043,0.3333333333333333,0.01267605633802817,0.03125
other,0.7391304347826086,0.5666666666666667,0.9380281690140845,0.625
protag,0.17391304347826086,0.03333333333333333,0.02112676056338028,0.234375
