R:A::C:P,0,1 5,2,3,4 6
0,0.4117647058823529,0.25,0.14705882352941177,0.08823529411764706,0.10294117647058823
1 5,0.2896825396825397,0.25396825396825395,0.16666666666666666,0.10317460317460317,0.1865079365079365
2,0.15315315315315314,0.26126126126126126,0.21621621621621623,0.1891891891891892,0.18018018018018017
3,0.08823529411764706,0.29411764705882354,0.2647058823529412,0.14705882352941177,0.20588235294117646
4 6,0.14754098360655737,0.2786885245901639,0.14754098360655737,0.06557377049180328,0.36065573770491804
