R:A::C:P,0,1 5,2,3,4 6
0,0.053231939163498096,0.03231939163498099,0.019011406844106463,0.011406844106463879,0.013307984790874524
1 5,0.13878326996197718,0.12167300380228137,0.07984790874524715,0.049429657794676805,0.08935361216730038
2,0.03231939163498099,0.055133079847908745,0.045627376425855515,0.039923954372623575,0.03802281368821293
3,0.005703422053231939,0.019011406844106463,0.017110266159695818,0.009505703422053232,0.013307984790874524
4 6,0.017110266159695818,0.03231939163498099,0.017110266159695818,0.0076045627376425855,0.04182509505703422
