R:A::C:P,0 1 6,2 5,3,4
0 1 6,0.6690962099125365,0.5443786982248521,0.5168539325842697,0.5842105263157895
2 5,0.2434402332361516,0.28994082840236685,0.3258426966292135,0.25263157894736843
3,0.0597667638483965,0.09171597633136094,0.08426966292134831,0.07894736842105263
4,0.027696793002915453,0.07396449704142012,0.07303370786516854,0.08421052631578947
