R:A::C:P,0 1 6,2 5,3,4
0 1 6,0.3297413793103448,0.13218390804597702,0.06609195402298851,0.07974137931034483
2 5,0.11997126436781609,0.07040229885057471,0.041666666666666664,0.034482758620689655
3,0.029454022988505746,0.022270114942528736,0.010775862068965518,0.010775862068965518
4,0.013649425287356323,0.017959770114942528,0.009339080459770116,0.011494252873563218
