name,overall,average,f1,mcc
01-23-456,0.43661971830985913,0.43152642727713547,0.4239936180233377,0.14932997310285753
01-234-56,0.43661971830985913,0.41763219027738535,0.4152046544872458,0.13277588775248114
01-2345-6,0.4878361075544174,0.41581397382883295,0.41252370469072447,0.1399253561141319
01-2-3456,0.4532650448143406,0.4206203540527483,0.408498079244501,0.14162731899597286
0-1-23456,0.5172855313700384,0.43056800238979215,0.4065569365792802,0.14711506555323092
0-123-456,0.47759282970550576,0.4357001218868817,0.40360496930230233,0.13076564494699847
0-12-3456,0.44430217669654287,0.43317087677294214,0.39289066686105384,0.1295993583690507
012-3-456,0.5160051216389244,0.4114285714285714,0.3901473875127464,0.11842871404017387
0-1234-56,0.5083226632522407,0.4072132745624644,0.38594488932683885,0.08089062442486589
0-12345-6,0.6017925736235595,0.39622583094888036,0.37872797798028257,0.06653794642505244
0123-45-6,0.5556978233034571,0.39738471673254283,0.3757477062765245,0.09712114498996617
012-345-6,0.4839948783610755,0.39609440787522976,0.37313992274348634,0.10090901736345671
01234-5-6,0.645326504481434,0.37956246850469383,0.3702780708112325,0.06644838465737192
0123-4-56,0.5633802816901409,0.38449104021611186,0.3688670865478841,0.08599237741751657
012-34-56,0.47247119078104993,0.3859325970851235,0.36885820869622155,0.09019360541547027
