R:A::C:P,0 1 2 3 4,5,6
0 1 2 3 4,0.5150862068965517,0.0639367816091954,0.07112068965517242
5,0.05172413793103448,0.009339080459770116,0.007902298850574713
6,0.16882183908045978,0.04885057471264368,0.06321839080459771
