R:A::C:P,0,1,2 4,3 6,5
0,0.3150684931506849,0.1780821917808219,0.2465753424657534,0.136986301369863,0.1232876712328767
1,0.21428571428571427,0.25,0.20714285714285716,0.2357142857142857,0.09285714285714286
2 4,0.14218009478672985,0.15165876777251186,0.33649289099526064,0.20853080568720378,0.16113744075829384
3 6,0.1,0.15625,0.31875,0.29375,0.13125
5,0.12280701754385964,0.12280701754385964,0.24561403508771928,0.2982456140350877,0.21052631578947367
