R:A::C:P,0,1,2 4,3 6,5
0,0.029449423815621,0.016645326504481434,0.023047375160051217,0.012804097311139564,0.011523687580025609
1,0.07682458386683738,0.08962868117797695,0.07426376440460948,0.08450704225352113,0.03329065300896287
2 4,0.03841229193341869,0.040973111395646605,0.09090909090909091,0.056338028169014086,0.04353393085787452
3 6,0.020486555697823303,0.03201024327784891,0.06530089628681178,0.06017925736235595,0.026888604353393086
5,0.008962868117797696,0.008962868117797696,0.01792573623559539,0.02176696542893726,0.015364916773367477
