R:A::C:P,0,1,2,3,4,5,6
0,0.0,0.6451612903225806,0.038461538461538464,0.0,0.36363636363636365,0.16666666666666666,0.0
1,0.7407407407407407,0.0,0.7692307692307693,0.47058823529411764,0.36363636363636365,0.5833333333333334,0.0
2,0.18518518518518517,0.3548387096774194,0.0,0.35294117647058826,0.18181818181818182,0.25,0.0
3,0.0,0.0,0.11538461538461539,0.0,0.09090909090909091,0.0,0.5
4,0.037037037037037035,0.0,0.038461538461538464,0.058823529411764705,0.0,0.0,0.5
5,0.037037037037037035,0.0,0.038461538461538464,0.058823529411764705,0.0,0.0,0.0
6,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
