R:A::C:P,0,1 6,2 4,3,5
0,0.3150684931506849,0.2465753424657534,0.2465753424657534,0.0684931506849315,0.1232876712328767
1 6,0.18461538461538463,0.3564102564102564,0.24102564102564103,0.11794871794871795,0.1
2 4,0.14218009478672985,0.22748815165876776,0.33649289099526064,0.13270142180094788,0.16113744075829384
3,0.08,0.28,0.3,0.18,0.16
5,0.12280701754385964,0.2982456140350877,0.24561403508771928,0.12280701754385964,0.21052631578947367
