R:A::C:P,0,1,2 4 6,3 5
0,0.029449423815621,0.016645326504481434,0.029449423815621,0.01792573623559539
1,0.07682458386683738,0.08962868117797695,0.11907810499359796,0.07298335467349552
2 4 6,0.05377720870678617,0.06274007682458387,0.1792573623559539,0.11523687580025609
3 5,0.014084507042253521,0.019206145966709345,0.05761843790012804,0.046094750320102434
