R:A::C:P,0 3 4,1 2,5 6
0 3 4,0.391304347826087,0.20754716981132076,0.14285714285714285
1 2,0.5652173913043478,0.7735849056603774,0.7857142857142857
5 6,0.043478260869565216,0.018867924528301886,0.07142857142857142
