R:A::C:P,0,1 5 6,2 3,4
0,0.43243243243243246,0.35135135135135137,0.13513513513513514,0.08108108108108109
1 5 6,0.18202764976958524,0.4539170506912442,0.2269585253456221,0.13709677419354838
2 3,0.14854111405835543,0.4297082228116711,0.2917771883289125,0.129973474801061
4,0.1095890410958904,0.273972602739726,0.3972602739726027,0.2191780821917808
