R:A::C:P,0,1 5 6,2 3,4
0,0.022988505747126436,0.01867816091954023,0.007183908045977011,0.004310344827586207
1 5 6,0.11350574712643678,0.28304597701149425,0.14152298850574713,0.08548850574712644
2 3,0.040229885057471264,0.11637931034482758,0.07902298850574713,0.035201149425287355
4,0.005747126436781609,0.014367816091954023,0.020833333333333332,0.011494252873563218
