R:A::C:P,0,1 2 3 5,4,6
0,0.029449423815621,0.04225352112676056,0.015364916773367477,0.006402048655569782
1 2 3 5,0.1203585147247119,0.4327784891165173,0.08066581306017925,0.08194622279129321
4,0.008962868117797696,0.028169014084507043,0.008962868117797696,0.0038412291933418692
6,0.015364916773367477,0.07298335467349552,0.030729833546734954,0.02176696542893726
