R:A::C:P,0 3 5,1,2 4 6
0 3 5,0.5434782608695652,0.13043478260869565,0.32608695652173914
1,0.5,0.2571428571428571,0.24285714285714285
2 4 6,0.5581395348837209,0.09302325581395349,0.3488372093023256
