R:A::C:P,0 6,1 2 4,3 5
0 6,0.23809523809523808,0.17365269461077845,0.1935483870967742
1 2 4,0.6938775510204082,0.7365269461077845,0.5806451612903226
3 5,0.06802721088435375,0.08982035928143713,0.22580645161290322
