R:A::C:P,0,1 3 4,2 5 6
0,0.4666666666666667,0.3,0.23333333333333334
1 3 4,0.24752475247524752,0.42574257425742573,0.32673267326732675
2 5 6,0.13157894736842105,0.4298245614035088,0.43859649122807015
