R:A::C:P,0,1 5,2 4 6,3
0,0.4666666666666667,0.21666666666666667,0.26666666666666666,0.05
1 5,0.2786885245901639,0.20765027322404372,0.3989071038251366,0.11475409836065574
2 4 6,0.11711711711711711,0.25225225225225223,0.5405405405405406,0.09009009009009009
3,0.045454545454545456,0.22727272727272727,0.5909090909090909,0.13636363636363635
