R:A::C:P,0,1 5,2 4 6,3
0,0.3010752688172043,0.15476190476190477,0.09876543209876543,0.08108108108108109
1 5,0.5483870967741935,0.4523809523809524,0.4506172839506173,0.5675675675675675
2 4 6,0.13978494623655913,0.3333333333333333,0.37037037037037035,0.2702702702702703
3,0.010752688172043012,0.05952380952380952,0.08024691358024691,0.08108108108108109
