R:A::C:P,0 3,1,2 6,4 5
0 3,0.5185185185185185,0.1111111111111111,0.2037037037037037,0.16666666666666666
1,0.40350877192982454,0.12280701754385964,0.2982456140350877,0.17543859649122806
2 6,0.31666666666666665,0.15,0.3333333333333333,0.2
4 5,0.3684210526315789,0.0,0.3684210526315789,0.2631578947368421
