R:A::C:P,0 6,1 2 3,4,5
0 6,0.10317460317460317,0.07142857142857142,0.031746031746031744,0.015873015873015872
1 2 3,0.15079365079365079,0.4603174603174603,0.05555555555555555,0.05555555555555555
4,0.015873015873015872,0.007936507936507936,0.007936507936507936,0.0
5,0.007936507936507936,0.015873015873015872,0.0,0.0
