R:A::C:P,0 1,2 4 5 6,3
0 1,0.8285714285714286,0.5689655172413793,0.45161290322580644
2 4 5 6,0.15714285714285714,0.3620689655172414,0.4838709677419355
3,0.014285714285714285,0.06896551724137931,0.06451612903225806
