R:A::C:P,0 2 4 6,1,3 5
0 2 4 6,0.27756653992395436,0.07224334600760456,0.10646387832699619
1,0.27566539923954375,0.0817490494296578,0.07224334600760456
3 5,0.06844106463878327,0.009505703422053232,0.03612167300380228
