R:A::C:P,0,1,2,3,4,5,6,7
0,0.0,0.03377110694183865,0.01876172607879925,0.013133208255159476,0.013133208255159476,0.013133208255159476,0.005628517823639775,0.0300187617260788
1,0.09943714821763602,0.0,0.09568480300187618,0.054409005628517824,0.0525328330206379,0.03377110694183865,0.020637898686679174,0.0675422138836773
2,0.020637898686679174,0.054409005628517824,0.0,0.05628517823639775,0.01876172607879925,0.016885553470919325,0.0225140712945591,0.01876172607879925
3,0.00375234521575985,0.0075046904315197,0.01876172607879925,0.0,0.00375234521575985,0.0150093808630394,0.009380863039399626,0.005628517823639775
4,0.005628517823639775,0.00375234521575985,0.009380863039399626,0.001876172607879925,0.0,0.013133208255159476,0.01125703564727955,0.0
5,0.01125703564727955,0.00375234521575985,0.00375234521575985,0.013133208255159476,0.01125703564727955,0.0,0.005628517823639775,0.0
6,0.009380863039399626,0.005628517823639775,0.009380863039399626,0.009380863039399626,0.01876172607879925,0.009380863039399626,0.0,0.0075046904315197
7,0.009380863039399626,0.001876172607879925,0.0,0.0,0.001876172607879925,0.0,0.0,0.0
