R:A::C:P,0,1,2,3,4,5,6,7
0,0.0,0.3050847457627119,0.12048192771084337,0.08860759493670886,0.109375,0.12962962962962962,0.075,0.2318840579710145
1,0.6235294117647059,0.0,0.6144578313253012,0.3670886075949367,0.4375,0.3333333333333333,0.275,0.5217391304347826
2,0.12941176470588237,0.4915254237288136,0.0,0.379746835443038,0.15625,0.16666666666666666,0.3,0.14492753623188406
3,0.023529411764705882,0.06779661016949153,0.12048192771084337,0.0,0.03125,0.14814814814814814,0.125,0.043478260869565216
4,0.03529411764705882,0.03389830508474576,0.060240963855421686,0.012658227848101266,0.0,0.12962962962962962,0.15,0.0
5,0.07058823529411765,0.03389830508474576,0.024096385542168676,0.08860759493670886,0.09375,0.0,0.075,0.0
6,0.058823529411764705,0.05084745762711865,0.060240963855421686,0.06329113924050633,0.15625,0.09259259259259259,0.0,0.057971014492753624
7,0.058823529411764705,0.01694915254237288,0.0,0.0,0.015625,0.0,0.0,0.0
