name,overall,average,f1,mcc
012-3-4-5,0.7625,0.32770270270270274,0.382494004796163,0.1465999579529772
0-123-4-5,0.65,0.41560798548094374,0.4561919279907085,0.2732686588884069
01-23-4-5,0.6375,0.45454545454545453,0.4816017316017316,0.3278626503265901
01-2-3-45,0.525,0.32137161084529503,0.323170731707317,0.1307206873437292
01-2-34-5,0.525,0.2880382775119617,0.281153924984628,0.089758915236042
0-12-3-45,0.4875,0.3249601275917065,0.32205077152812345,0.09600247971234485
0-12-34-5,0.4875,0.2916267942583732,0.2800339648054344,0.05504070760465764
0-1-234-5,0.4375,0.3517909356725146,0.33183199799330115,0.1417419134442672
0-1-23-45,0.425,0.42849548112706004,0.3930724816475779,0.20187525362460218
0-1-2-345,0.3125,0.2953216374269006,0.282260529372211,0.062435968598684374
