R:A::C:P,0 2,1,3 4,5 6
0 2,0.08548850574712644,0.04956896551724138,0.05890804597701149,0.05675287356321839
1,0.09410919540229885,0.07255747126436782,0.0603448275862069,0.04669540229885057
3 4,0.040229885057471264,0.011494252873563218,0.042385057471264365,0.031609195402298854
5 6,0.08333333333333333,0.034482758620689655,0.10272988505747127,0.12931034482758622
