R:A::C:P,0 2,1,3 4,5 6
0 2,0.28199052132701424,0.2948717948717949,0.22282608695652173,0.21467391304347827
1,0.3104265402843602,0.43162393162393164,0.22826086956521738,0.1766304347826087
3 4,0.13270142180094788,0.06837606837606838,0.16032608695652173,0.11956521739130435
5 6,0.27488151658767773,0.20512820512820512,0.38858695652173914,0.4891304347826087
