R:A::C:P,0 1,2 3 6,4,5
0 1,0.8285714285714286,0.4576271186440678,0.6842105263157895,0.6363636363636364
2 3 6,0.14285714285714285,0.4406779661016949,0.15789473684210525,0.36363636363636365
4,0.014285714285714285,0.05084745762711865,0.15789473684210525,0.0
5,0.014285714285714285,0.05084745762711865,0.0,0.0
