R:A::C:P,0 1,2 3 6,4,5
0 1,0.5523809523809524,0.2571428571428571,0.12380952380952381,0.06666666666666667
2 3 6,0.23255813953488372,0.6046511627906976,0.06976744186046512,0.09302325581395349
4,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0
5,0.25,0.75,0.0,0.0
