R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.6055045871559633,0.12844036697247707,0.26605504587155965
2,0.35294117647058826,0.23529411764705882,0.4117647058823529
3 4 6,0.1875,0.1875,0.625
