R:A::C:P,0 1 5,2,3 4 6
0 1 5,0.41509433962264153,0.0880503144654088,0.18238993710691823
2,0.07547169811320754,0.050314465408805034,0.0880503144654088
3 4 6,0.018867924528301886,0.018867924528301886,0.06289308176100629
